,SaleID,price,price
44207,,,2334.1296
44208,,,16095.92
44209,,,4916.7695
44210,,,2601.3386
44211,,,192.1867
44212,,,10808.62
44213,,,20161.814
44214,,,3260.0566
44215,,,8993.394
44216,,,446.2996
44217,,,2743.1045
44218,,,16972.709
44219,,,2456.9763
44220,,,16803.814
44221,,,2305.9858
44222,,,10625.881
44223,,,1466.6372
44224,,,6516.4033
44225,,,8178.1235
44226,,,10700.754
44227,,,3972.7786
44228,,,917.51715
44229,,,2106.0854
44230,,,1592.2927
44231,,,4453.7607
44232,,,307.39102
44233,,,5070.714
44234,,,4852.5186
44235,,,3901.3374
44236,,,1736.3146
44237,,,763.56934
44238,,,6535.569
44239,,,1303.8699
44240,,,504.6064
44241,,,2309.2102
44242,,,3272.764
44243,,,8748.115
44244,,,5642.684
44245,,,5821.084
44246,,,2807.7559
44247,,,443.91605
44248,,,3432.6606
44249,,,16617.174
44250,,,4091.17
44251,,,536.38617
44252,,,1269.9756
44253,,,877.278
44254,,,1283.5393
44255,,,668.49976
44256,,,1181.227
44257,,,1049.1576
44258,,,36084.234
44259,,,6379.0303
44260,,,14070.712
44261,,,4752.324
44262,,,3482.7405
44263,,,1053.2035
44264,,,2776.1648
44265,,,1488.0298
44266,,,27514.47
44267,,,2918.5913
44268,,,407.28006
44269,,,2025.1072
44270,,,5840.3384
44271,,,4530.222
44272,,,3366.8418
44273,,,2396.2346
44274,,,2879.6594
44275,,,6734.16
44276,,,579.771
44277,,,1537.9017
44278,,,6758.0903
44279,,,6217.309
44280,,,4201.6343
44281,,,6313.21
44282,,,7840.437
44283,,,1690.1573
44284,,,11064.963
44285,,,9839.403
44286,,,1487.2079
44287,,,1289.9309
44288,,,17453.72
44289,,,15024.129
44290,,,5388.8755
44291,,,840.529
44292,,,1646.5513
44293,,,474.00385
44294,,,569.718
44295,,,6140.5107
44296,,,12884.804
44297,,,1059.997
44298,,,4487.4883
44299,,,862.46875
44300,,,19315.672
44301,,,2259.7354
44302,,,6035.086
44303,,,27491.256
44304,,,3175.744
44305,,,1352.9701
44306,,,1409.5443
44307,,,1460.7014
44308,,,14112.268
44309,,,2262.9124
44310,,,5354.1987
44311,,,903.5576
44312,,,4697.8467
44313,,,4679.501
44314,,,2449.0916
44315,,,10687.372
44316,,,525.82684
44317,,,3591.3044
44318,,,651.09875
44319,,,603.51447
44320,,,8393.689
44321,,,2665.6797
44322,,,5349.201
44323,,,749.93585
44324,,,1199.0831
44325,,,1375.2845
44326,,,2480.9448
44327,,,16019.148
44328,,,9999.735
44329,,,5243.9077
44330,,,1673.539
44331,,,1058.5879
44332,,,25815.12
44333,,,8091.411
44334,,,5422.468
44335,,,3120.4648
44336,,,8418.264
44337,,,4921.5557
44338,,,2595.1501
44339,,,157.7863
44340,,,84606.2
44341,,,14611.046
44342,,,12859.796
44343,,,5842.528
44344,,,661.9584
44345,,,1996.3174
44346,,,7560.762
44347,,,6657.458
44348,,,1765.5525
44349,,,325.63962
44350,,,15215.15
44351,,,1545.4092
44352,,,406.7347
44353,,,2504.803
44354,,,6653.2495
44355,,,46416.46
44356,,,1468.8405
44357,,,1951.2706
44358,,,5050.5024
44359,,,1368.6769
44360,,,13806.848
44361,,,1978.4886
44362,,,3351.6553
44363,,,3239.2554
44364,,,2723.9202
44365,,,4283.326
44366,,,1986.7299
44367,,,2224.758
44368,,,6268.9795
44369,,,29381.754
44370,,,48347.062
44371,,,2426.6538
44372,,,12980.705
44373,,,1741.5939
44374,,,1419.7277
44375,,,5341.95
44376,,,6021.1084
44377,,,5008.7495
44378,,,2807.4143
44379,,,20775.502
44380,,,34230.867
44381,,,3787.2603
44382,,,3268.9697
44383,,,2568.0872
44384,,,13960.061
44385,,,5517.1294
44386,,,37821.445
44387,,,3567.9204
44388,,,4200.2954
44389,,,6654.925
44390,,,1305.9922
44391,,,936.49835
44392,,,496.34424
44393,,,9405.745
44394,,,22681.55
44395,,,25662.973
44396,,,2107.597
44397,,,4524.8755
44398,,,3131.8184
44399,,,20491.525
44400,,,7127.484
44401,,,987.60565
44402,,,679.27277
44403,,,1471.4858
44404,,,25829.451
44405,,,1573.6012
44406,,,968.6665
44407,,,5423.6626
44408,,,10999.243
44409,,,8709.743
44410,,,2732.9277
44411,,,3440.2268
44412,,,2905.8794
44413,,,17068.045
44414,,,438.21667
44415,,,2495.9492
44416,,,875.08167
44417,,,1110.3464
44418,,,6983.922
44419,,,3614.0417
44420,,,7956.9897
44421,,,3577.6372
44422,,,15562.819
44423,,,1537.2576
44424,,,4763.934
44425,,,1730.8599
44426,,,13724.804
44427,,,6260.47
44428,,,6161.2207
44429,,,2461.7534
44430,,,905.15234
44431,,,30179.518
44432,,,12046.508
44433,,,2064.252
44434,,,4752.864
44435,,,740.2203
44436,,,6409.8496
44437,,,4542.858
44438,,,1375.876
44439,,,2842.719
44440,,,9129.73
44441,,,12365.278
44442,,,17060.754
44443,,,501.97766
44444,,,1314.1161
44445,,,894.59235
44446,,,318.93335
44447,,,2997.2957
44448,,,13370.071
44449,,,5200.288
44450,,,444.67685
44451,,,1978.6472
44452,,,17653.914
44453,,,13409.646
44454,,,13269.572
44455,,,400.49454
44456,,,1185.3992
44457,,,2932.8945
44458,,,8098.7383
44459,,,931.83
44460,,,154.1228
44461,,,1940.3314
44462,,,13711.917
44463,,,387.49628
44464,,,1821.3195
44465,,,13190.419
44466,,,1129.2308
44467,,,2587.7727
44468,,,12675.97
44469,,,1268.1478
44470,,,11581.694
44471,,,9547.622
44472,,,389.56863
44473,,,2073.1836
44474,,,5634.353
44475,,,818.53485
44476,,,3409.187
44477,,,19521.818
44478,,,4480.247
44479,,,10602.87
44480,,,3505.2888
44481,,,1012.51886
44482,,,601.4518
44483,,,565.2861
44484,,,13032.135
44485,,,14115.714
44486,,,847.56726
44487,,,906.8594
44488,,,11572.64
44489,,,12974.355
44490,,,18629.295
44491,,,371.46838
44492,,,7515.3945
44493,,,796.57495
44494,,,3237.3584
44495,,,3045.8599
44496,,,1615.399
44497,,,9282.102
44498,,,3487.7808
44499,,,2647.6187
44500,,,7211.402
44501,,,6018.295
44502,,,1467.4996
44503,,,2513.392
44504,,,20798.54
44505,,,560.8165
44506,,,1184.7155
44507,,,5237.3994
44508,,,5234.118
44509,,,1534.0709
44510,,,2468.7012
44511,,,10900.126
44512,,,1625.2383
44513,,,10552.578
44514,,,1401.5055
44515,,,891.05566
44516,,,5382.7617
44517,,,829.4128
44518,,,399.5673
44519,,,993.9252
44520,,,3959.197
44521,,,8358.14
44522,,,6099.0083
44523,,,473.21674
44524,,,6300.2285
44525,,,6175.541
44526,,,149.29706
44527,,,28684.986
44528,,,10842.921
44529,,,11470.587
44530,,,9033.929
44531,,,415.5084
44532,,,2057.529
44533,,,598.4287
44534,,,1178.7036
44535,,,2233.3096
44536,,,5001.173
44537,,,31054.572
44538,,,26916.887
44539,,,2044.5114
44540,,,7969.476
44541,,,755.54626
44542,,,2059.8596
44543,,,14436.886
44544,,,1847.4581
44545,,,17019.75
44546,,,15579.809
44547,,,2127.2664
44548,,,644.2485
44549,,,3398.53
44550,,,14857.283
44551,,,1401.3798
44552,,,7522.839
44553,,,1448.3157
44554,,,942.03687
44555,,,10634.55
44556,,,19405.928
44557,,,2046.3712
44558,,,1387.9341
44559,,,10693.235
44560,,,9737.456
44561,,,660.1605
44562,,,1260.6339
44563,,,10637.623
44564,,,375.296
44565,,,849.2137
44566,,,8376.327
44567,,,1812.1007
44568,,,1011.9038
44569,,,1879.8019
44570,,,925.8307
44571,,,23720.943
44572,,,10816.024
44573,,,827.93475
44574,,,1807.3986
44575,,,6402.5845
44576,,,5455.3853
44577,,,513.0103
44578,,,7875.4077
44579,,,778.28784
44580,,,804.0364
44581,,,4574.3706
44582,,,15055.614
44583,,,988.14417
44584,,,3997.652
44585,,,398.7005
44586,,,4689.045
44587,,,1624.6321
44588,,,2246.653
44589,,,2161.2507
44590,,,1727.3405
44591,,,4709.382
44592,,,10339.919
44593,,,8243.405
44594,,,1770.4128
44595,,,1804.9055
44596,,,883.2927
44597,,,11686.897
44598,,,31218.28
44599,,,3572.399
44600,,,3093.8674
44601,,,2265.8093
44602,,,813.14923
44603,,,5858.9795
44604,,,1226.164
44605,,,6094.013
44606,,,4432.434
44607,,,8676.32
44608,,,399.68878
44609,,,851.8924
44610,,,20914.125
44611,,,1010.7632
44612,,,9138.451
44613,,,4310.189
44614,,,16272.717
44615,,,2988.5474
44616,,,1483.9839
44617,,,1005.533
44618,,,213.0414
44619,,,2668.9736
44620,,,12089.59
44621,,,2562.2114
44622,,,9129.017
44623,,,3609.4697
44624,,,1067.2894
44625,,,740.89636
44626,,,386.38583
44627,,,7005.291
44628,,,6533.082
44629,,,3678.1353
44630,,,1027.0319
44631,,,314.53305
44632,,,2409.9312
44633,,,13049.436
44634,,,1895.8914
44635,,,2596.251
44636,,,7665.609
44637,,,2572.2017
44638,,,2713.5737
44639,,,7694.507
44640,,,10815.21
44641,,,3991.7761
44642,,,2768.8105
44643,,,459.23984
44644,,,2125.7761
44645,,,3743.497
44646,,,8191.293
44647,,,2742.2778
44648,,,3092.9321
44649,,,25262.826
44650,,,14755.848
44651,,,8422.9375
44652,,,3396.475
44653,,,262.04327
44654,,,668.4796
44655,,,1806.1804
44656,,,635.80853
44657,,,30701.488
44658,,,286.88098
44659,,,469.74585
44660,,,1427.2817
44661,,,13645.968
44662,,,3064.3555
44663,,,2807.2683
44664,,,309.07214
44665,,,2409.437
44666,,,31651.055
44667,,,210.98387
44668,,,2437.262
44669,,,1834.3445
44670,,,9076.638
44671,,,10643.692
44672,,,5343.9126
44673,,,13714.951
44674,,,1221.072
44675,,,993.8886
44676,,,789.69257
44677,,,4931.7295
44678,,,4529.47
44679,,,4230.6187
44680,,,9553.105
44681,,,852.04895
44682,,,689.68835
44683,,,4760.35
44684,,,299.04922
44685,,,5243.8877
44686,,,513.9504
44687,,,364.90762
44688,,,1220.8348
44689,,,31864.309
44690,,,809.89044
44691,,,182.30319
44692,,,21463.658
44693,,,632.746
44694,,,1327.865
44695,,,476.37805
44696,,,5224.1475
44697,,,1824.0996
44698,,,18048.818
44699,,,1681.5764
44700,,,1418.695
44701,,,3888.3076
44702,,,10452.998
44703,,,2933.4949
44704,,,7940.394
44705,,,375.36725
44706,,,1147.4619
44707,,,4312.0107
44708,,,2878.826
44709,,,2294.4084
44710,,,6191.525
44711,,,8630.333
44712,,,26734.627
44713,,,28035.016
44714,,,5178.9185
44715,,,7648.417
44716,,,9771.75
44717,,,1033.6783
44718,,,5819.846
44719,,,41655.9
44720,,,69452.63
44721,,,763.85376
44722,,,7633.2437
44723,,,917.3227
44724,,,1845.4786
44725,,,2632.5164
44726,,,5395.2837
44727,,,1871.8807
44728,,,3034.3257
44729,,,19033.541
44730,,,6587.866
44731,,,2355.2717
44732,,,1092.007
44733,,,1588.8344
44734,,,1094.1162
44735,,,3212.9265
44736,,,5458.9507
44737,,,2368.2654
44738,,,241.87839
44739,,,1445.2849
44740,,,258.64175
44741,,,2701.6047
44742,,,3683.9783
44743,,,1499.0739
44744,,,1969.7467
44745,,,1779.5767
44746,,,9451.356
44747,,,8164.734
44748,,,3500.1265
44749,,,2514.458
44750,,,1813.9397
44751,,,1707.8997
44752,,,6081.7085
44753,,,3357.4412
44754,,,3975.9595
44755,,,13660.422
44756,,,2478.6096
44757,,,13364.882
44758,,,3504.249
44759,,,2153.046
44760,,,12554.977
44761,,,4277.928
44762,,,28764.156
44763,,,1321.5077
44764,,,3085.9087
44765,,,11878.373
44766,,,2532.4663
44767,,,24494.928
44768,,,2822.2095
44769,,,805.0981
44770,,,31474.33
44771,,,1372.5847
44772,,,3446.0798
44773,,,2128.654
44774,,,1170.598
44775,,,1327.5267
44776,,,42581.098
44777,,,798.42993
44778,,,4150.2007
44779,,,17799.682
44780,,,15969.603
44781,,,6107.519
44782,,,5639.1973
44783,,,1337.6898
44784,,,1038.7052
44785,,,5494.374
44786,,,1216.6571
44787,,,3982.8872
44788,,,1045.4111
44789,,,4365.232
44790,,,6406.5
44791,,,4041.7708
44792,,,7593.059
44793,,,1670.7441
44794,,,740.70886
44795,,,9541.441
44796,,,6919.196
44797,,,678.43964
44798,,,852.63776
44799,,,968.2675
44800,,,2954.052
44801,,,2014.5951
44802,,,5339.6885
44803,,,4352.3594
44804,,,3963.8716
44805,,,4715.4326
44806,,,10919.49
44807,,,184.36038
44808,,,3334.1445
44809,,,13717.41
44810,,,824.65656
44811,,,28413.365
44812,,,22776.54
44813,,,9012.062
44814,,,3938.3403
44815,,,615.26526
44816,,,1551.7682
44817,,,9813.761
44818,,,599.6109
44819,,,464.1171
44820,,,10033.584
44821,,,2111.505
44822,,,909.4145
44823,,,19500.568
44824,,,935.072
44825,,,2508.7874
44826,,,3035.843
44827,,,951.7837
44828,,,507.5859
44829,,,966.86395
44830,,,192.19102
44831,,,5004.48
44832,,,2434.1887
44833,,,2434.1064
44834,,,16824.324
44835,,,1239.6694
44836,,,6303.0776
44837,,,14530.875
44838,,,195.89798
44839,,,4973.4956
44840,,,4444.5513
44841,,,1504.413
44842,,,24400.639
44843,,,626.74194
44844,,,6581.4478
44845,,,8089.374
44846,,,2176.6245
44847,,,8108.988
44848,,,9835.754
44849,,,1025.2721
44850,,,1080.1532
44851,,,5753.6826
44852,,,5858.5884
44853,,,901.2529
44854,,,1226.8839
44855,,,841.8044
44856,,,5319.704
44857,,,4492.315
44858,,,2219.8718
44859,,,1919.3234
44860,,,4617.786
44861,,,704.9077
44862,,,5937.6245
44863,,,3000.3252
44864,,,11662.668
44865,,,5335.066
44866,,,1819.7109
44867,,,12528.924
44868,,,7676.6865
44869,,,12657.631
44870,,,4720.288
44871,,,40087.297
44872,,,1640.2728
44873,,,2444.191
44874,,,1787.4324
44875,,,104.44433
44876,,,5895.845
44877,,,1277.5793
44878,,,6772.816
44879,,,5140.2207
44880,,,4216.1797
44881,,,3164.0652
44882,,,22579.656
44883,,,2458.6306
44884,,,4401.412
44885,,,3858.7366
44886,,,3854.193
44887,,,631.5498
44888,,,21674.115
44889,,,4253.522
44890,,,966.4293
44891,,,7895.9336
44892,,,17556.43
44893,,,2119.0137
44894,,,3961.7925
44895,,,258.3955
44896,,,1024.4136
44897,,,1292.9309
44898,,,33768.84
44899,,,3988.2974
44900,,,2016.398
44901,,,1285.4487
44902,,,3276.2
44903,,,411.009
44904,,,4342.668
44905,,,26084.432
44906,,,4331.167
44907,,,2486.7969
44908,,,633.2847
44909,,,3019.786
44910,,,900.0234
44911,,,6973.8174
44912,,,5343.933
44913,,,21133.5
44914,,,1335.6455
44915,,,2354.0474
44916,,,2487.7178
44917,,,1450.4381
44918,,,13375.453
44919,,,18801.684
44920,,,934.15924
44921,,,14249.49
44922,,,928.102
44923,,,9667.57
44924,,,4031.236
44925,,,5035.6577
44926,,,26072.816
44927,,,2467.6287
44928,,,1100.4761
44929,,,22963.113
44930,,,3684.5793
44931,,,1561.3334
44932,,,556.69806
44933,,,5819.163
44934,,,487.49536
44935,,,2948.9976
44936,,,3468.841
44937,,,972.59534
44938,,,3016.7854
44939,,,15198.732
44940,,,7479.5464
44941,,,2214.4639
44942,,,805.5891
44943,,,702.6054
44944,,,790.0603
44945,,,20382.686
44946,,,196.56949
44947,,,2068.1091
44948,,,343.1635
44949,,,5581.5684
44950,,,1539.4133
44951,,,10043.292
44952,,,9198.536
44953,,,1980.8876
44954,,,6516.658
44955,,,923.4358
44956,,,3558.841
44957,,,2232.9507
44958,,,3087.7727
44959,,,8565.435
44960,,,1683.4991
44961,,,979.7285
44962,,,874.33044
44963,,,904.3158
44964,,,627.09015
44965,,,13450.866
44966,,,6642.058
44967,,,1300.7521
44968,,,872.9233
44969,,,192.48134
44970,,,5503.884
44971,,,2967.341
44972,,,2891.3933
44973,,,1354.821
44974,,,2809.4856
44975,,,1635.1133
44976,,,550.24036
44977,,,16342.737
44978,,,7040.901
44979,,,1545.3289
44980,,,3337.3809
44981,,,9822.282
44982,,,800.9789
44983,,,1046.9841
44984,,,15336.539
44985,,,27961.852
44986,,,14362.971
44987,,,3796.8245
44988,,,1092.496
44989,,,1490.4666
44990,,,21347.03
44991,,,11130.301
44992,,,24427.02
44993,,,915.31805
44994,,,2199.9321
44995,,,3816.018
44996,,,1770.4171
44997,,,19729.242
44998,,,2287.3726
44999,,,954.81976
45000,,,10600.636
45001,,,5063.034
45002,,,3364.299
45003,,,1821.7749
45004,,,7527.9497
45005,,,460.41675
45006,,,11667.04
45007,,,858.1154
45008,,,3024.0466
45009,,,2403.8872
45010,,,19507.674
45011,,,4551.307
45012,,,1694.1458
45013,,,1126.1216
45014,,,9413.113
45015,,,4425.2773
45016,,,1287.9822
45017,,,2513.9724
45018,,,1005.2144
45019,,,2623.0173
45020,,,2379.7612
45021,,,82372.29
45022,,,6533.855
45023,,,1336.4342
45024,,,518.51855
45025,,,7892.425
45026,,,5025.528
45027,,,645.58734
45028,,,3779.5225
45029,,,1201.6345
45030,,,5957.372
45031,,,5435.3203
45032,,,1548.966
45033,,,803.31885
45034,,,1369.56
45035,,,2731.734
45036,,,2624.0286
45037,,,7234.4053
45038,,,366.16483
45039,,,2909.842
45040,,,1466.4608
45041,,,2344.4038
45042,,,16606.844
45043,,,612.19794
45044,,,1878.6417
45045,,,11438.741
45046,,,1939.5392
45047,,,1999.128
45048,,,861.1592
45049,,,983.3365
45050,,,3418.1326
45051,,,9331.643
45052,,,1204.4197
45053,,,220.36484
45054,,,8446.694
45055,,,19657.025
45056,,,9826.949
45057,,,3327.2688
45058,,,3934.4463
45059,,,3196.043
45060,,,7443.855
45061,,,1441.2576
45062,,,3026.4219
45063,,,1368.379
45064,,,3908.698
45065,,,1571.9156
45066,,,440.0905
45067,,,148.50958
45068,,,4458.6914
45069,,,4294.3516
45070,,,885.2628
45071,,,2855.3333
45072,,,872.4684
45073,,,1299.8821
45074,,,2817.5122
45075,,,13167.907
45076,,,3670.0496
45077,,,3208.2007
45078,,,7822.45
45079,,,1593.0397
45080,,,577.4715
45081,,,1352.0117
45082,,,2439.4163
45083,,,10497.268
45084,,,1563.7474
45085,,,2065.312
45086,,,247.29616
45087,,,3010.9775
45088,,,2045.1962
45089,,,489.50574
45090,,,1518.4536
45091,,,594.0022
45092,,,12077.569
45093,,,586.9558
45094,,,9188.294
45095,,,2870.4792
45096,,,2799.861
45097,,,12382.106
45098,,,20955.914
45099,,,6930.6953
45100,,,23900.34
45101,,,5385.967
45102,,,6486.538
45103,,,1283.0549
45104,,,8726.697
45105,,,1286.4305
45106,,,3109.2297
45107,,,414.08008
45108,,,6210.511
45109,,,5615.1406
45110,,,30383.957
45111,,,20194.03
45112,,,571.11194
45113,,,5282.9727
45114,,,2257.026
45115,,,2281.1265
45116,,,11540.599
45117,,,18329.041
45118,,,1591.8112
45119,,,1956.4962
45120,,,3261.1174
45121,,,2323.2805
45122,,,15756.451
45123,,,2658.9868
45124,,,669.2318
45125,,,12730.927
45126,,,13753.488
45127,,,2690.406
45128,,,5208.539
45129,,,1513.9501
45130,,,25888.838
45131,,,1379.1185
45132,,,4822.286
45133,,,2543.6497
45134,,,1823.0818
45135,,,16809.135
45136,,,3046.9177
45137,,,554.9168
45138,,,19544.117
45139,,,9100.007
45140,,,3680.0515
45141,,,4909.2197
45142,,,705.8168
45143,,,12787.037
45144,,,12803.391
45145,,,1070.7151
45146,,,2926.095
45147,,,923.80835
45148,,,699.41595
45149,,,345.69217
45150,,,397.1667
45151,,,1854.3336
45152,,,6961.403
45153,,,2164.879
45154,,,11896.865
45155,,,30713.26
45156,,,9686.648
45157,,,599.52783
45158,,,764.3182
45159,,,6708.414
45160,,,3049.4622
45161,,,1750.1693
45162,,,798.3846
45163,,,860.24084
45164,,,810.2064
45165,,,590.5788
45166,,,1976.814
45167,,,3045.8599
45168,,,1047.097
45169,,,3264.8777
45170,,,8511.148
45171,,,997.21643
45172,,,1879.2863
45173,,,1059.6525
45174,,,576.57764
45175,,,8730.977
45176,,,9135.393
45177,,,1006.0314
45178,,,9517.764
45179,,,1656.1779
45180,,,3503.2532
45181,,,1820.8816
45182,,,7894.4126
45183,,,9412.979
45184,,,3245.807
45185,,,3416.0725
45186,,,3733.914
45187,,,11456.145
45188,,,1817.3761
45189,,,722.93256
45190,,,3743.026
45191,,,2603.4402
45192,,,6774.36
45193,,,920.1106
45194,,,3148.372
45195,,,351.64313
45196,,,1595.4069
45197,,,2699.8682
45198,,,963.1003
45199,,,8562.199
45200,,,3101.2256
45201,,,2801.1113
45202,,,666.9978
45203,,,2633.535
45204,,,458.076
45205,,,1205.3408
45206,,,1549.428
45207,,,1391.436
45208,,,1059.8375
45209,,,2333.661
45210,,,3000.2622
45211,,,24709.572
45212,,,768.84357
45213,,,3581.243
45214,,,780.9989
45215,,,1921.3177
45216,,,3549.9573
45217,,,12395.813
45218,,,10224.553
45219,,,340.61926
45220,,,3678.0757
45221,,,20996.465
45222,,,2153.385
45223,,,4776.9756
45224,,,2031.2378
45225,,,1618.5089
45226,,,6948.196
45227,,,16118.426
45228,,,5686.1885
45229,,,10882.155
45230,,,1705.4714
45231,,,1793.5924
45232,,,2768.8435
45233,,,8261.005
45234,,,404.38028
45235,,,5869.708
45236,,,724.54535
45237,,,294.88742
45238,,,1002.05176
45239,,,2065.84
45240,,,11373.643
45241,,,14355.712
45242,,,3410.2832
45243,,,15120.888
45244,,,26185.852
45245,,,1652.3545
45246,,,5511.0386
45247,,,12004.05
45248,,,601.4153
45249,,,2602.6902
45250,,,29558.342
45251,,,1756.0729
45252,,,8419.275
45253,,,11095.515
45254,,,15967.866
45255,,,2308.7268
45256,,,2077.519
45257,,,8467.118
45258,,,435.84354
45259,,,9082.535
45260,,,3857.511
45261,,,8574.843
45262,,,2750.993
45263,,,1870.9093
45264,,,1170.763
45265,,,1658.3848
45266,,,2357.3657
45267,,,579.9829
45268,,,1591.0768
45269,,,7114.7617
45270,,,187.82008
45271,,,918.80707
45272,,,2640.7961
45273,,,520.7651
45274,,,996.4204
45275,,,8744.42
45276,,,4557.876
45277,,,746.2749
45278,,,3461.0503
45279,,,7484.4775
45280,,,1555.0145
45281,,,5204.149
45282,,,438.68524
45283,,,3718.4731
45284,,,36459.316
45285,,,9952.428
45286,,,1018.56433
45287,,,5118.893
45288,,,13934.879
45289,,,1329.794
45290,,,1839.1185
45291,,,17500.66
45292,,,1244.6661
45293,,,460.12973
45294,,,1787.2174
45295,,,5741.737
45296,,,1509.2864
45297,,,5205.082
45298,,,6668.3955
45299,,,4702.2495
45300,,,3996.1348
45301,,,9869.97
45302,,,2118.2263
45303,,,376.60416
45304,,,3318.447
45305,,,4131.1587
45306,,,7517.732
45307,,,16104.796
45308,,,4584.4263
45309,,,4310.1436
45310,,,4594.6265
45311,,,5797.2134
45312,,,8704.328
45313,,,2229.3901
45314,,,2337.0923
45315,,,11057.336
45316,,,28249.408
45317,,,2061.4375
45318,,,402.7854
45319,,,573.01056
45320,,,13706.817
45321,,,1781.1906
45322,,,637.09674
45323,,,6195.743
45324,,,1010.1063
45325,,,16403.748
45326,,,8883.123
45327,,,14398.686
45328,,,591.3946
45329,,,17358.285
45330,,,7172.836
45331,,,11867.933
45332,,,314.47165
45333,,,8143.789
45334,,,7073.001
45335,,,8159.4087
45336,,,16251.825
45337,,,9487.348
45338,,,5353.831
45339,,,1108.2864
45340,,,244.49355
45341,,,981.6824
45342,,,2526.7717
45343,,,504.6773
45344,,,2787.5276
45345,,,6632.1763
45346,,,5764.5376
45347,,,10551.028
45348,,,11560.825
45349,,,7674.0728
45350,,,1165.4574
45351,,,8244.396
45352,,,1727.8663
45353,,,153.70493
45354,,,10690.869
45355,,,13254.761
45356,,,199.0995
45357,,,5917.8975
45358,,,511.0266
45359,,,4106.109
45360,,,258.41046
45361,,,968.629
45362,,,2625.4785
45363,,,1115.4321
45364,,,8446.155
45365,,,895.18787
45366,,,8387.487
45367,,,1951.4027
45368,,,3819.0845
45369,,,1880.8182
45370,,,1279.3962
45371,,,2009.7761
45372,,,1404.7728
45373,,,2830.7668
45374,,,17708.568
45375,,,2890.4114
45376,,,5029.1006
45377,,,1570.5812
45378,,,2891.6953
45379,,,14393.44
45380,,,1249.514
45381,,,2870.2
45382,,,2209.345
45383,,,1235.8955
45384,,,2016.598
45385,,,980.54767
45386,,,2206.3948
45387,,,1007.89667
45388,,,2300.7622
45389,,,15334.521
45390,,,1080.7943
45391,,,8131.6265
45392,,,11212.749
45393,,,1512.1034
45394,,,6316.2876
45395,,,1796.1168
45396,,,5820.1235
45397,,,2734.2644
45398,,,10098.108
45399,,,1308.4437
45400,,,4965.347
45401,,,2108.7024
45402,,,4619.187
45403,,,2613.8782
45404,,,8924.752
45405,,,7907.94
45406,,,713.6494
45407,,,632.9845
45408,,,3606.2896
45409,,,1415.194
45410,,,17247.818
45411,,,1967.2252
45412,,,11142.909
45413,,,1311.5681
45414,,,1508.8306
45415,,,24324.195
45416,,,1364.5554
45417,,,232.07632
45418,,,2713.4934
45419,,,1522.1924
45420,,,554.9311
45421,,,794.9276
45422,,,5561.708
45423,,,2408.1108
45424,,,10050.565
45425,,,25985.855
45426,,,576.3884
45427,,,1431.8097
45428,,,2155.9219
45429,,,197.1773
45430,,,3351.7
45431,,,12175.774
45432,,,5737.1055
45433,,,7056.014
45434,,,8057.733
45435,,,9401.61
45436,,,12923.867
45437,,,3123.1304
45438,,,1198.6082
45439,,,8211.969
45440,,,1794.6299
45441,,,1782.4003
45442,,,358.21313
45443,,,1517.9668
45444,,,486.0772
45445,,,434.31018
45446,,,47514.5
45447,,,1110.9323
45448,,,4198.7935
45449,,,3105.8264
45450,,,7561.743
45451,,,5699.759
45452,,,23166.543
45453,,,1018.08026
45454,,,582.9584
45455,,,2806.8667
45456,,,526.65497
45457,,,3358.6873
45458,,,397.00098
45459,,,1250.5282
45460,,,2739.6824
45461,,,4387.8594
45462,,,5684.865
45463,,,4729.311
45464,,,2204.4736
45465,,,8681.727
45466,,,18254.967
45467,,,1820.846
45468,,,4959.5815
45469,,,3106.834
45470,,,330.1449
45471,,,276.82297
45472,,,1372.5933
45473,,,253.85378
45474,,,14398.672
45475,,,9139.741
45476,,,627.47064
45477,,,11531.137
45478,,,1503.168
45479,,,4063.051
45480,,,1742.6361
45481,,,273.56018
45482,,,3897.2234
45483,,,2049.0742
45484,,,3428.8184
45485,,,33458.047
45486,,,11178.995
45487,,,10426.055
45488,,,913.3919
45489,,,1254.7222
45490,,,722.1011
45491,,,172.55278
45492,,,1482.7305
45493,,,1035.6705
45494,,,4429.095
45495,,,1689.1989
45496,,,29829.469
45497,,,6704.9917
45498,,,5125.044
45499,,,1516.0457
45500,,,5021.469
45501,,,8240.678
45502,,,23131.66
45503,,,1303.7231
45504,,,9484.227
45505,,,782.7515
45506,,,477.14624
45507,,,249.34991
45508,,,14851.998
45509,,,4230.207
45510,,,5004.404
45511,,,9548.05
45512,,,1205.6693
45513,,,11478.149
45514,,,17993.646
45515,,,1445.0974
45516,,,510.63687
45517,,,141.20209
45518,,,3637.1936
45519,,,20006.623
45520,,,5000.6963
45521,,,8138.152
45522,,,5804.3896
45523,,,7306.1274
45524,,,4982.836
45525,,,713.0792
45526,,,13031.166
45527,,,619.42584
45528,,,1193.4939
45529,,,1307.251
45530,,,1059.8436
45531,,,1170.5355
45532,,,452.13474
45533,,,602.05194
45534,,,1674.0604
45535,,,2294.0933
45536,,,889.2192
45537,,,31106.385
45538,,,696.92554
45539,,,3721.3616
45540,,,9579.1
45541,,,2171.4211
45542,,,541.9717
45543,,,52.37521
45544,,,1507.0411
45545,,,1264.0973
45546,,,588.17664
45547,,,497.54614
45548,,,1217.9038
45549,,,12765.129
45550,,,2245.9897
45551,,,848.7549
